,tconst,averageRating,numVotes,startYear,runtimeMinutes,genres,titleType,primaryTitle,budget,id,popularity,poster_path,production_countries,revenue,overview,production_companies_name
66,tt0048109,6.3,546,1955,92,"Crime,Drama",movie,Hi-Jack Highway,0,67431,2.352,/kzY10XgEZyGSep65n0hzwJ0blD1.jpg,FR,0,"A trucker encounters a dead body on the road home. He reports the incident to the police, who suspect that Jean was responsible for the death, and his new truck is impounded. To make matters worse, the man's widow accuses him of having robbed her husband, and a gang of sinister crooks are also harassing him.",['Intermondia Films']
67,tt0048187,6.7,162,1955,115,"Adventure,Drama",movie,Heroes and Sinners,0,204222,0.874,/iBaiBN6XjCX8vQzvg1grdlj1kvL.jpg,"FR, DE",0,"A good cast smooths over the rough spots of Les Heros sont Fatigues. The scene is the African republic of Liberia, which in this film proves to be a stopping-off point for a number of shady characters. Yves Montand plays a French ex-pilot who becomes involved in a scheme to smuggle stolen diamonds. His cohorts include a Nazi collaborator, a German refugee, and the white mistress of a prominent Liberian. A romance develops between the ex-pilot and the aforementioned mistress. Meanwhile, one of the conspirators (Curt Jurgens) has a last-minute attack of conscience, effectively queering the deal. The steamier romantic passages in Les Heros sont Fatigues had to be trimmed for American consumption.","['Terra Films', 'Central Cinema Company Film (CCC)']"
68,tt0048321,6.2,178,1955,100,Drama,movie,The Light Across the Street,0,116713,1.027,/mAuQS2ErbMeNBswbZuDEF5MSKHL.jpg,FR,0,Tensions mount as the lonely wife of a trucker becomes involved with a gas station attendant.,"['Compagnie Générale Cinématographique (CGC)', 'Les Films Fernand Rivers', 'Les Productions Jacques Gauthier']"
69,tt0048353,6.5,249,1955,125,"Drama,Fantasy,Romance",movie,Marguerite de la nuit,0,85902,1.4,/hI6bebmzP6PUPAwIFfWeeQqsxH.jpg,"FR, IT",0,It tells the story of an older pedant who buys adolescence from Satan.,[]
70,tt0048413,6.0,598,1955,182,"Biography,Drama,War",movie,Napoleon,0,43320,2.828,/n4TAmfgLLkmqAeS8wMiA8CIVuUi.jpg,"FR, IT",0,"The film follows the life of Napoleon from his early life in Corsica to his death at Saint Helena. The film is notable for its use of location shooting for numerous scenes, especially at the French estates of Malmaison and Fontainebleau, the Palace of Versailles, and sites of Napoleonic battles including Austerlitz and Waterloo.","['Francinex', 'Courts et Longs Métrages (C.L.M.)', 'Filmsonor', 'Rizzoli Film']"
71,tt0048475,6.8,1106,1954,95,"Comedy,Romance",movie,Too Bad She's Bad,0,63857,3.413,/lMVLRd7ol6TmczgZd24yxAdRi3Q.jpg,IT,0,"When young and attractive Lina Stroppiani, a thief like the rest of her family, tries to steal the taxi of Paolo, together with two accomplices, she can't possibly know that this will have far reaching consequences.",['Documento Film']
72,tt0048475,6.8,1106,1954,95,"Comedy,Romance",movie,Too Bad She's Bad,0,63857,3.413,/lMVLRd7ol6TmczgZd24yxAdRi3Q.jpg,IT,0,"When young and attractive Lina Stroppiani, a thief like the rest of her family, tries to steal the taxi of Paolo, together with two accomplices, she can't possibly know that this will have far reaching consequences.",['Documento Film']
73,tt0048475,6.8,1106,1954,95,"Comedy,Romance",movie,Too Bad She's Bad,0,63857,3.413,/lMVLRd7ol6TmczgZd24yxAdRi3Q.jpg,IT,0,"When young and attractive Lina Stroppiani, a thief like the rest of her family, tries to steal the taxi of Paolo, together with two accomplices, she can't possibly know that this will have far reaching consequences.",['Documento Film']
74,tt0048475,6.8,1106,1954,95,"Comedy,Romance",movie,Too Bad She's Bad,0,63857,3.413,/lMVLRd7ol6TmczgZd24yxAdRi3Q.jpg,IT,0,"When young and attractive Lina Stroppiani, a thief like the rest of her family, tries to steal the taxi of Paolo, together with two accomplices, she can't possibly know that this will have far reaching consequences.",['Documento Film']
75,tt0048499,7.1,4115,1955,80,"Drama,Romance",movie,La Pointe Courte,0,54436,6.205,/uYEYkTHHhJKByHp44X7Rb8otibf.jpg,FR,0,"A penetrating study of a marriage on the rocks, set against the backdrop of a small Mediterranean fishing village. Both a stylized depiction of the complicated relationship between a married couple and a documentary-like look at the daily struggles of the inhabitants of Sète in the South of France.",['Ciné-Tamaris']
76,tt0048499,7.1,4115,1955,80,"Drama,Romance",movie,La Pointe Courte,0,54436,6.205,/uYEYkTHHhJKByHp44X7Rb8otibf.jpg,FR,0,"A penetrating study of a marriage on the rocks, set against the backdrop of a small Mediterranean fishing village. Both a stylized depiction of the complicated relationship between a married couple and a documentary-like look at the daily struggles of the inhabitants of Sète in the South of France.",['Ciné-Tamaris']
77,tt0048543,7.0,1281,1955,105,"Crime,Drama,Thriller",movie,Razzia,0,44256,4.96,/5MLzcPe7MJj6wWIsgUazTCMK4hd.jpg,FR,0,"Henri, the Man from Nantes, comes back to his country after a successful stay in the United States, where he was working for Liski, the drug dealer. With the fame of being a tough guy preceding him, he sets himself to the task of knowing why the French operations were not so profitable - and soon he is master of all links of the organization. He can now get it honed to perfection - or destroy it. Only... the Police are following his every step.","['Jad Films', 'Société Nouvelle des Établissements Gaumont (SNEG)', 'Wager-Film']"
78,tt0048543,7.0,1281,1955,105,"Crime,Drama,Thriller",movie,Razzia,0,44256,4.96,/5MLzcPe7MJj6wWIsgUazTCMK4hd.jpg,FR,0,"Henri, the Man from Nantes, comes back to his country after a successful stay in the United States, where he was working for Liski, the drug dealer. With the fame of being a tough guy preceding him, he sets himself to the task of knowing why the French operations were not so profitable - and soon he is master of all links of the organization. He can now get it honed to perfection - or destroy it. Only... the Police are following his every step.","['Jad Films', 'Société Nouvelle des Établissements Gaumont (SNEG)', 'Wager-Film']"
79,tt0048543,7.0,1281,1955,105,"Crime,Drama,Thriller",movie,Razzia,0,44256,4.96,/5MLzcPe7MJj6wWIsgUazTCMK4hd.jpg,FR,0,"Henri, the Man from Nantes, comes back to his country after a successful stay in the United States, where he was working for Liski, the drug dealer. With the fame of being a tough guy preceding him, he sets himself to the task of knowing why the French operations were not so profitable - and soon he is master of all links of the organization. He can now get it honed to perfection - or destroy it. Only... the Police are following his every step.","['Jad Films', 'Société Nouvelle des Établissements Gaumont (SNEG)', 'Wager-Film']"
80,tt0048645,6.7,374,1956,97,Drama,movie,The Blonde Witch,0,102388,1.949,/z18jl9lTHT9Oig6DqFs1sgn15u3.jpg,"FR, SE",0,"Brulard, a French civil engineer on assignment in a remote Swedish village, meets Ina, who has been raised in forested isolation by her haggish mother and believes herself to be a witch. He falls in love with her and tries to convert her to civilization; but in the meantime, his female boss, Kristina, has fallen in love with him, while the villagers turn against him for consorting with someone they believe is cursed by the Devil.","['Films Metzger et Woog', 'Iéna Productions']"
81,tt0048645,6.7,374,1956,97,Drama,movie,The Blonde Witch,0,102388,1.949,/z18jl9lTHT9Oig6DqFs1sgn15u3.jpg,"FR, SE",0,"Brulard, a French civil engineer on assignment in a remote Swedish village, meets Ina, who has been raised in forested isolation by her haggish mother and believes herself to be a witch. He falls in love with her and tries to convert her to civilization; but in the meantime, his female boss, Kristina, has fallen in love with him, while the villagers turn against him for consorting with someone they believe is cursed by the Devil.","['Films Metzger et Woog', 'Iéna Productions']"
82,tt0049009,6.9,227,1956,110,Comedy,movie,The Bigamist,0,134110,1.595,/iQLyxO2yocBvEwNthmXWbGDyVWu.jpg,"FR, IT",0,"A traveling salesman is sent to prison after being accused of bigamy, while his wife and son are forced to consider leaving him permanently.","['Alba Film', 'Royal Film', 'Filmel', 'CEI Incom']"
83,tt0049009,6.9,227,1956,110,Comedy,movie,The Bigamist,0,134110,1.595,/iQLyxO2yocBvEwNthmXWbGDyVWu.jpg,"FR, IT",0,"A traveling salesman is sent to prison after being accused of bigamy, while his wife and son are forced to consider leaving him permanently.","['Alba Film', 'Royal Film', 'Filmel', 'CEI Incom']"
84,tt0049009,6.9,227,1956,110,Comedy,movie,The Bigamist,0,134110,1.595,/iQLyxO2yocBvEwNthmXWbGDyVWu.jpg,"FR, IT",0,"A traveling salesman is sent to prison after being accused of bigamy, while his wife and son are forced to consider leaving him permanently.","['Alba Film', 'Royal Film', 'Filmel', 'CEI Incom']"
85,tt0049050,5.4,196,1956,103,"Music,Musical,Romance",movie,Le chanteur de Mexico,0,66898,1.015,/oOTNnMCISYPDeisxaROkqOosTk9.jpg,"ES, FR",0,Vincent Etchebar is spotted by the impresario Cartoni who gives him the opportunity to break into Paris. But nothing will go as planned.,[]
86,tt0049058,6.4,314,1957,110,Drama,movie,The Case of Dr. Laurent,0,78183,3.003,/2F4MJsPacCWkiMJMdKpJmdtAR0J.jpg,FR,0,"Le Cas Du Dr. Laurent (The Case of Dr. Laurent) stars Jean Gabin as a Paris-based doctor who tries to spread the gospel of Natural Childbirth. Working in a cloistered rural community, Gabin runs up against the stone walls of fear and prejudice. His theories are proven sound when unwed mother Nicole Courcel gives birth within Gabin's methodology. The childbirth sequence is filmed straight-on with a delicate combination of taste and frankness. Nonetheless, the lurid ad campaign of Cas Du Dr. Laurent sensationalized this sequence all out of proportion.","['Cocinex', 'Cocinor', 'Sédif Productions']"
87,tt0049063,5.7,589,1956,86,"Comedy,Musical,Romance",movie,Naughty Girl,0,66969,2.425,/iNVR94y1t05zXh8E0UybF5cy7WZ.jpg,FR,0,"Nightclub entertainer Jean Clery discovers too late that the 'baby' he agreed to take care of is a wild, shapely sex kitten.","['Selb-Film', 'Lutetia', 'SLPF']"
88,tt0049098,6.1,199,1956,95,Comedy,movie,Fernandel the Dressmaker,0,79442,0.907,/wp1rIptdpeRLD0tQYPDxinzjVBz.jpg,FR,0,"A modest taylor the women found irresistible inherit a Maison de couture in financial difficulty. Decided to save it he prepare a great collection. But when his wife discovered his relations with one of the mannequin, how would he prevent the scandale without loosing... both of them?!","['C.T.I.', 'Cité Films', 'Compagnie Internationale de Productions Cinématographiques (CIPRA)']"
89,tt0049106,6.6,334,1956,107,"Crime,Drama",movie,Crime and Punishment,0,60967,1.96,/9o8xS4WdtqT1oVMwBjMujCSqo4U.jpg,FR,0,"A young tormented student can no longer stand his miserable life. To avoid his sister marrying an old antiques dealer out of convenience, he murders a pawnbroker to steal his money. Very quickly, it is taken from remorse and confides to a young prostitute. The latter, very believing, advises him to go. He opposes this idea, but guilt devours him. He is soon struck by remorse, and confides in a young prostitute, who advise him to surrender. He opposes this idea, but guilt devours him.",['Champs-Élysées Productions']
90,tt0049106,6.6,334,1956,107,"Crime,Drama",movie,Crime and Punishment,0,60967,1.96,/9o8xS4WdtqT1oVMwBjMujCSqo4U.jpg,FR,0,"A young tormented student can no longer stand his miserable life. To avoid his sister marrying an old antiques dealer out of convenience, he murders a pawnbroker to steal his money. Very quickly, it is taken from remorse and confides to a young prostitute. The latter, very believing, advises him to go. He opposes this idea, but guilt devours him. He is soon struck by remorse, and confides in a young prostitute, who advise him to surrender. He opposes this idea, but guilt devours him.",['Champs-Élysées Productions']
91,tt0049106,6.6,334,1956,107,"Crime,Drama",movie,Crime and Punishment,0,60967,1.96,/9o8xS4WdtqT1oVMwBjMujCSqo4U.jpg,FR,0,"A young tormented student can no longer stand his miserable life. To avoid his sister marrying an old antiques dealer out of convenience, he murders a pawnbroker to steal his money. Very quickly, it is taken from remorse and confides to a young prostitute. The latter, very believing, advises him to go. He opposes this idea, but guilt devours him. He is soon struck by remorse, and confides in a young prostitute, who advise him to surrender. He opposes this idea, but guilt devours him.",['Champs-Élysées Productions']
92,tt0049106,6.6,334,1956,107,"Crime,Drama",movie,Crime and Punishment,0,60967,1.96,/9o8xS4WdtqT1oVMwBjMujCSqo4U.jpg,FR,0,"A young tormented student can no longer stand his miserable life. To avoid his sister marrying an old antiques dealer out of convenience, he murders a pawnbroker to steal his money. Very quickly, it is taken from remorse and confides to a young prostitute. The latter, very believing, advises him to go. He opposes this idea, but guilt devours him. He is soon struck by remorse, and confides in a young prostitute, who advise him to surrender. He opposes this idea, but guilt devours him.",['Champs-Élysées Productions']
93,tt0049177,6.2,2117,1956,95,"Comedy,Drama,Romance",movie,Elena and Her Men,0,53156,2.252,/9AcorR9braNGWHwXyYa4hI7ufVy.jpg,"FR, IT",0,"Set amid the military maneuvers and Quatorze Juillet carnivals of turn-of-the-century France, Jean Renoir’s delirious romantic comedy Elena and her Men stars a radiant Ingrid Bergman as a beautiful, but impoverished, Polish princess who drives men of all stations to fits of desperate love. When Elena elicits the fascination of a famous general, she finds herself at the center of romantic machinations and political scheming, with the hearts of several men—as well as the future of France—in her hands.","['Electra Compagnia Cinematografica', 'Franco London Films', 'Les Films Gibé']"
94,tt0049182,6.0,589,1956,101,Comedy,movie,Plucking the Daisy,0,66968,0.855,/lStRXIXHsWbb4iYg2C6t2JFf1Re.jpg,FR,0,"Due to an urgent need of money, Agnes participates in an amateur striptease contest. Her new boyfriend, Daniel, who is a reporter by profession, covers the contest for his magazine.","['Hoche Productions', 'Films EGE']"
95,tt0049189,6.3,9126,1956,95,"Drama,Romance",movie,...And God Created Woman,300000,8420,10.782,/viZwV6ji5txsyrDode5fK0EgsYo.jpg,FR,33000000,"Juliette Hardy is sexual dynamite, and has the men of a French coastal town panting. But Antoine, the only man who affects her likewise, wouldn't dream of settling down with a woman his friends consider the town tramp.",['Iéna Productions']
96,tt0049189,6.3,9126,1956,95,"Drama,Romance",movie,...And God Created Woman,300000,8420,10.782,/viZwV6ji5txsyrDode5fK0EgsYo.jpg,FR,33000000,"Juliette Hardy is sexual dynamite, and has the men of a French coastal town panting. But Antoine, the only man who affects her likewise, wouldn't dream of settling down with a woman his friends consider the town tramp.",['Iéna Productions']
